Latitude,Longitude,Date,temp,nppv,mld,dic,sal,o2,ph,nh4,chl,phyc,no3,po4,id,Closest_coast	,Region
41.020836,8.416667,2015-09-30,23.879917,5.338939,19.221542,2.3202603,38.282314,215.6516,8.010766,0.14559086,0.048236784,0.21856764,0.443223,0.007489478,0182-MS01070_TR12,22.224,Sardegna
44.645836,12.375001,2015-09-30,23.483995,74.27972,13.019941,2.4405828,35.12673,224.50633,8.03887,1.0478072,0.974395,3.4645803,12.9914055,0.11765191,1004,10.0,Emilia-Romagna
44.270836,12.541667,2015-09-30,23.877201,37.78854,13.794975,2.4372358,35.88706,227.42381,8.04832,1.009982,0.46356517,1.6150303,8.378959,0.042672243,1014,10.0,Emilia-Romagna
44.145836,12.666667,2015-09-30,24.010803,32.340504,13.721468,2.470021,36.156483,228.44109,8.049284,0.9101028,0.39619204,1.3358607,7.23116,0.027633507,1017,10.0,Emilia-Romagna
43.395836,14.000001,2015-09-30,24.382915,11.471806,15.238806,2.3786325,37.478313,216.60692,8.045966,0.4297339,0.117061116,0.43585646,3.1796691,0.0075855344,1E_MS_CH_12,22.2,Marche
43.3125,13.791667,2015-09-30,24.781343,31.873415,12.073977,2.3716595,37.00982,218.41724,8.061013,0.43434772,0.3380913,1.1492928,2.6625295,0.0052069332,1E_MS_CH_3,5.6,Marche
43.354168,13.875001,2015-09-30,24.701134,20.916197,15.407367,2.3742294,37.16688,217.5459,8.053347,0.44330996,0.2203565,0.76727813,2.9211073,0.0060805744,1E_MS_CH_6,11.1,Marche
43.8125,13.541667,2015-09-30,23.807198,11.51843,13.392225,2.405742,37.245068,217.14027,8.055603,0.5291098,0.12571558,0.4724941,3.9013817,0.009945335,1E_MS_ES_12,22.2,Marche
43.6875,13.416667,2015-09-30,24.27223,25.492407,13.35713,2.4166667,36.969223,216.51288,8.054138,0.4721966,0.29636183,1.0063994,4.174501,0.005976967,1E_MS_ES_3,5.6,Marche
43.729168,13.458334,2015-09-30,24.163717,18.191856,15.316337,2.412538,37.05257,216.8752,8.052573,0.49549624,0.21071929,0.72814405,4.1253505,0.0071836477,1E_MS_ES_6,11.1,Marche
42.770836,14.041667,2015-09-30,25.047947,19.432852,13.542817,2.3740115,37.412945,218.11142,8.042502,0.34837785,0.19171038,0.6898862,2.5356982,0.0065069976,1_ABR_GU04,5.556,Abruzzo
42.770836,14.125001,2015-09-30,24.88056,13.981753,16.782482,2.3762343,37.52766,217.4902,8.040012,0.35304204,0.13906258,0.5118599,2.673821,0.0068851816,1_ABR_GU05,11.112,Abruzzo
42.8125,14.250001,2015-09-30,24.458248,8.7083025,15.848422,2.3804781,37.6997,215.976,8.040518,0.3459862,0.0840747,0.3369788,2.7620897,0.007409264,1_ABR_GU06,22.224,Abruzzo
42.229168,14.708334,2015-09-30,25.051832,12.093179,17.050037,2.3831825,37.477123,216.48004,8.037059,0.32823288,0.12118903,0.4401855,2.5550544,0.0069588497,1_ABR_VA13,5.556,Abruzzo
42.270836,14.750001,2015-09-30,24.965622,10.699088,17.334343,2.3827314,37.588272,216.80418,8.036487,0.32675236,0.10440981,0.38895652,2.5042355,0.0069724726,1_ABR_VA14,11.112,Abruzzo
42.354168,14.833334,2015-09-30,24.473125,9.051871,15.458723,2.3807359,37.78496,217.4939,8.042536,0.29820022,0.08157966,0.33925676,2.0630767,0.0071441727,1_ABR_VA15,22.224,Abruzzo
44.645836,12.541667,2015-09-30,23.35611,45.91258,15.615973,2.4636478,36.724266,230.03242,8.060279,0.5809137,0.5789611,1.907758,6.1962433,0.049532373,2004,20.0,Emilia-Romagna
44.270836,12.666667,2015-09-30,23.541351,32.634953,12.594104,2.453165,36.456047,229.28348,8.060962,0.84637624,0.38061616,1.4103501,6.773044,0.037102606,2014,20.0,Emilia-Romagna
44.229168,12.791667,2015-09-30,23.390755,25.473927,13.606237,2.4644818,36.991943,230.22218,8.070103,0.6967636,0.2990043,1.0880485,4.8697515,0.025028337,2017,20.0,Emilia-Romagna
44.645836,12.333334,2015-09-30,23.462248,81.483795,11.502305,2.4349449,34.48694,223.03069,8.038614,1.1995902,1.1178068,3.916513,14.313868,0.13168807,604,6.0,Emilia-Romagna
44.229168,12.458334,2015-09-30,24.04891,40.258068,8.463864,2.4313135,35.853897,225.32156,8.042188,1.0411966,0.5339976,1.7043694,8.429363,0.03522635,614,6.0,Emilia-Romagna
44.104168,12.625001,2015-09-30,24.093567,35.346096,10.436332,2.4667597,36.129303,226.03488,8.04642,0.9077308,0.44466832,1.4436545,7.306744,0.022720043,617,6.0,Emilia-Romagna
38.270836,13.333334,2015-09-30,26.583992,6.7437453,13.80183,2.3099124,38.15449,211.15874,7.982551,0.12440324,0.049241595,0.21062008,0.34809384,0.009196655,CGM1A,5.556,Sicilia
38.3125,13.375001,2015-09-30,26.64158,6.436989,15.590346,2.3141687,38.140945,210.26323,7.9824195,0.12614061,0.046805345,0.20009705,0.36278957,0.009207354,CGM1B,11.112,Sicilia
38.395836,13.458334,2015-09-30,26.666677,6.1173143,16.443687,2.3176305,38.155655,209.02701,7.982682,0.12855087,0.04456926,0.18987267,0.38085693,0.009303031,CGM1C,22.224,Sicilia
37.9375,12.416667,2015-09-30,25.381023,8.802598,12.334808,2.3213851,38.112015,213.82945,7.999974,0.10974745,0.06767619,0.30279,0.3084356,0.008712315,IEM1A,5.556,Sicilia
37.979168,12.375001,2015-09-30,25.606289,8.046603,12.123002,2.3227248,38.12907,212.94188,7.9971,0.11398359,0.060735576,0.27283,0.3209439,0.008811269,IEM1B,11.112,Sicilia
38.020832,12.250001,2015-09-30,25.72297,6.891222,12.532659,2.3274364,38.102753,211.81024,7.9965863,0.12262859,0.051996276,0.23154983,0.34230033,0.008892628,IEM1C,22.224,Sicilia
45.645836,13.166667,2015-09-30,23.471502,31.66044,11.328851,2.331791,35.403942,221.25592,8.052325,0.618904,0.39534986,1.2854384,8.272508,0.019545106,ITA06SMLG1,5.556,Friuli-Venezia-Giulia
45.604168,13.250001,2015-09-30,23.59095,26.945738,12.28416,2.3336737,36.349613,222.45747,8.045585,0.5571681,0.33447304,1.0764494,5.958208,0.008479436,ITA06SMLG2,11.112,Friuli-Venezia-Giulia
45.5625,13.333334,2015-09-30,23.513727,19.189287,13.2517185,2.3400643,36.759933,225.75941,8.043798,0.4717015,0.24150623,0.77552307,4.3584194,0.0056814314,ITA06SMLG3,20.372,Friuli-Venezia-Giulia
45.645836,13.708334,2015-09-30,23.710754,26.260126,18.267319,2.4234447,37.37043,237.68825,8.026476,0.54010576,0.35210508,1.0400319,6.3306584,0.0074537103,ITA06SMTS1,5.556,Friuli-Venezia-Giulia
45.645836,13.625001,2015-09-30,23.619696,25.633615,17.64194,2.418047,36.936275,236.41841,8.03122,0.52740103,0.33962265,1.0217686,6.6027093,0.008572403,ITA06SMTS2,11.112,Friuli-Venezia-Giulia
45.604168,13.500001,2015-09-30,23.451603,21.264757,13.374534,2.3810906,36.82781,231.90819,8.040968,0.477128,0.2751169,0.8553835,4.9548855,0.0066397926,ITA06SMTS3,22.224,Friuli-Venezia-Giulia
39.895836,15.125001,2015-09-30,25.858643,6.5664563,12.953974,2.3146427,38.04101,216.10806,7.995833,0.12518206,0.047739092,0.22103828,0.31597477,0.009471794,M1CL12,22.224,Campania
39.979168,15.250001,2015-09-30,25.930351,6.074617,14.398167,2.3128095,38.049698,220.3799,7.9912033,0.123765536,0.045102302,0.20271865,0.31921706,0.009293505,M1CL3,5.556,Campania
39.979168,15.208334,2015-09-30,25.917204,6.1452208,14.199385,2.3141344,38.04975,220.3769,7.9916797,0.123501375,0.045585386,0.20527212,0.31795266,0.009297709,M1CL6,11.112,Campania
40.9375,13.708334,2015-09-30,24.875473,8.477074,16.602154,2.3259041,38.134277,220.74397,8.002909,0.120575055,0.07273459,0.31077683,0.3445179,0.008811701,M1FV12,22.224,Campania
40.979168,13.875001,2015-09-30,24.930336,9.737306,14.676572,2.3314843,37.993614,222.79071,8.003544,0.12342804,0.090810575,0.35258815,0.5338993,0.012369396,M1FV3,5.556,Campania
40.979168,13.791667,2015-09-30,24.908129,9.534686,16.332073,2.3291826,38.09385,221.95839,8.003,0.123016246,0.08583309,0.34652728,0.45159146,0.010737979,M1FV6,11.112,Campania
40.6875,14.208334,2015-09-30,25.242702,11.200275,17.195164,2.3186355,38.127846,222.14543,8.006617,0.08115347,0.09571334,0.38440275,0.13235694,0.0078021823,M1GN12,22.224,Campania
40.729168,14.416667,2015-09-30,25.13188,17.745909,14.354009,2.3190277,38.06124,228.33064,8.010201,0.05882271,0.17523089,0.6014997,0.045305308,0.007065477,M1GN3,5.556,Campania
40.729168,14.333334,2015-09-30,25.137184,16.359205,16.073282,2.3185318,38.07304,227.04112,8.010476,0.05995785,0.1540301,0.55255127,0.056817956,0.007206473,M1GN6,11.112,Campania
40.479168,14.625001,2015-09-30,25.172516,7.0358486,13.2048025,2.3205426,38.016132,220.73256,8.003835,0.11135331,0.054084595,0.25335348,0.25664136,0.009007111,M1GS12,22.224,Campania
40.604168,14.791667,2015-09-30,25.196482,6.9605317,15.042714,2.32283,37.990105,227.51326,7.999685,0.101435706,0.055268716,0.2503732,0.22239038,0.008603867,M1GS3,5.556,Campania
40.5625,14.750001,2015-09-30,25.291107,6.9248815,14.555994,2.3225381,38.010258,225.20192,7.999276,0.10599315,0.054394074,0.24697624,0.24012087,0.008742366,M1GS6,11.112,Campania
39.8125,16.625,2015-09-30,26.57687,8.281615,19.673248,2.3731513,38.613956,210.88814,8.019255,0.1676237,0.06669063,0.2556026,0.3788867,0.008391822,M1T1B,11.112,Calabria
39.770836,16.75,2015-09-30,26.604351,8.340385,20.248,2.373403,38.579544,210.32304,8.018945,0.17025037,0.06712193,0.2563473,0.40773505,0.008370153,M1T1C,22.224,Calabria
38.854168,17.208334,2015-09-30,26.523308,8.131659,18.205256,2.3776827,38.50202,208.93881,8.019259,0.17904428,0.064845555,0.25052583,0.54529595,0.008336205,M1T2B,11.112,Calabria
38.8125,17.333334,2015-09-30,26.464037,7.264979,18.03513,2.3763764,38.660755,206.27574,8.019514,0.16428913,0.056499798,0.22556701,0.5103669,0.008477738,M1T2C,22.224,Calabria
38.270836,16.541668,2015-09-30,26.83683,6.857209,19.214582,2.372435,38.643738,209.29317,8.008653,0.15429033,0.053457763,0.20800546,0.39814088,0.00849082,M1T3B,11.112,Calabria
38.145836,16.583334,2015-09-30,26.871077,7.021982,18.455477,2.3718467,38.58758,209.2857,8.00873,0.15376201,0.05448812,0.2121971,0.39878955,0.008485832,M1T3C,22.224,Calabria
37.854168,15.625001,2015-09-30,26.930212,7.17359,16.7038,2.371098,38.620747,210.2073,8.003102,0.12489208,0.05417197,0.21592152,0.2978484,0.008544094,M1T4B,11.112,Calabria
37.770832,15.541667,2015-09-30,26.863384,7.070001,16.090576,2.3700566,38.528885,210.2415,8.00383,0.11969586,0.0531981,0.2145624,0.27967852,0.008600601,M1T4C,22.224,Calabria
38.8125,16.041668,2015-09-30,26.086004,6.4756565,15.514677,2.3192506,38.05726,217.93832,7.9911556,0.11703751,0.04911631,0.21348903,0.2921395,0.009137159,M1T5B,11.112,Calabria
38.895836,15.958334,2015-09-30,26.135063,6.972981,15.027572,2.3185558,38.059387,216.45543,7.9923444,0.11586439,0.052558027,0.22814034,0.28815928,0.009193588,M1T5C,22.224,Calabria
44.104168,9.583334,2015-09-30,23.853231,4.923013,17.150717,2.3322911,38.190746,216.08452,8.017347,0.14463708,0.04585525,0.20110881,0.46524408,0.007740276,MES030,5.556,Liguria
44.0625,9.541667,2015-09-30,23.909794,4.954087,19.752691,2.3327317,38.24495,215.62726,8.016519,0.14366242,0.04666455,0.20131397,0.46197912,0.0076713744,MES060,11.112,Liguria
43.979168,9.458334,2015-09-30,23.794153,5.0304017,20.854877,2.3308485,38.267223,215.34023,8.017912,0.14388195,0.048942503,0.20659314,0.45701087,0.0075122877,MES120,22.224,Liguria
44.270836,9.125,2015-09-30,23.796524,4.825068,20.094442,2.3539228,38.209324,217.85489,8.018553,0.14869303,0.04563945,0.19841844,0.46575066,0.0075378646,ORO030,5.556,Liguria
44.229168,9.125,2015-09-30,23.769388,4.89837,20.569714,2.3498511,38.24014,217.41597,8.019133,0.14634229,0.0461868,0.2013673,0.46213514,0.0075629298,ORO060,11.112,Liguria
44.145836,9.041667,2015-09-30,23.643541,5.033247,19.98669,2.3452053,38.26423,216.6066,8.021531,0.1445461,0.048201047,0.20931908,0.45720968,0.0075505055,ORO120,22.224,Liguria
42.104168,14.958334,2015-09-30,25.010551,11.88928,18.089684,2.3834856,37.534714,216.676,8.03777,0.3191965,0.11844032,0.43369567,2.3670182,0.006950177,R14001_B2_10KM,10.0,Molise
42.1875,15.000001,2015-09-30,24.77699,9.516768,16.67197,2.383134,37.697407,217.02975,8.038622,0.3139515,0.09054177,0.34965906,2.261948,0.00697317,R14001_B2_20KM,20.0,Molise
42.0625,14.958334,2015-09-30,25.0516,13.288744,15.442326,2.383584,37.413708,216.13875,8.03957,0.31985432,0.13271485,0.48367557,2.3777707,0.006979023,R14001_B2_6KM,6.0,Molise
37.479168,12.958334,2015-09-30,23.66612,8.657847,11.795325,2.3265855,38.10253,226.73866,8.014644,0.11355501,0.0778613,0.35913727,0.23677924,0.009424671,SMM1A,5.556,Sicilia
37.479168,12.875001,2015-09-30,23.789188,8.593155,11.833986,2.3260999,38.085228,224.87134,8.01423,0.11004059,0.07635472,0.3533122,0.2332715,0.009266566,SMM1B,11.112,Sicilia
37.479168,12.791667,2015-09-30,23.817291,8.626958,11.847567,2.3259284,38.073967,224.02748,8.0142355,0.109833434,0.077349655,0.35682678,0.23401132,0.009378917,SMM1C,22.224,Sicilia
43.1875,10.458334,2015-09-30,23.652325,6.9015036,18.00278,2.3363445,38.160194,221.11673,8.018991,0.13582198,0.06983123,0.2848212,0.42078483,0.0077387867,SMR_CCE_WA1,5.556,Toscana
43.1875,10.416667,2015-09-30,23.679632,6.8546047,19.257767,2.3367426,38.178463,220.40077,8.0189705,0.1369362,0.06881617,0.28228575,0.4264759,0.007842359,SMR_CCE_WA3,11.112,Toscana
43.1875,10.250001,2015-09-30,23.833445,5.7726765,20.97577,2.3391933,38.228313,217.53906,8.017904,0.14437152,0.05591397,0.23596242,0.45697355,0.008066343,SMR_CCE_WA5,22.224,Toscana
42.895836,10.666667,2015-09-30,23.746805,7.049676,18.823767,2.332079,38.160057,221.5064,8.0193,0.13381459,0.069029324,0.29093397,0.3584281,0.0076421374,SMR_CFO_WA1,5.556,Toscana
42.854168,10.625001,2015-09-30,23.647387,6.7517986,19.331287,2.3327718,38.205208,220.90767,8.019816,0.1373426,0.06710742,0.2795794,0.3837137,0.007731763,SMR_CFO_WA3,11.112,Toscana
42.770836,10.541667,2015-09-30,23.673166,6.440346,18.926008,2.3343806,38.25348,219.44807,8.019038,0.14264576,0.062930934,0.26474458,0.43967447,0.008195157,SMR_CFO_WA5,22.224,Toscana
42.604168,11.000001,2015-09-30,23.640678,7.420143,19.796236,2.3362312,38.29328,220.32256,8.018313,0.13673154,0.07378993,0.30103707,0.44669834,0.008642046,SMR_COM_WA1,5.556,Toscana
42.5625,10.958334,2015-09-30,23.65242,7.2004266,19.379562,2.3372288,38.310246,219.46779,8.018426,0.1384962,0.07033244,0.29256776,0.4616612,0.0088264365,SMR_COM_WA3,11.112,Toscana
42.520836,10.875001,2015-09-30,23.637737,6.8235555,18.086376,2.338587,38.322086,218.40845,8.0191965,0.14156418,0.065770775,0.27882254,0.482953,0.008931655,SMR_COM_WA5,22.224,Toscana
39.1875,9.208334,2015-10-31,21.579817,4.761619,16.512875,2.3152623,38.05291,220.49812,8.054683,0.12604749,0.06670249,0.24911338,0.37477902,0.0072038067,0004-MS00200_TR03,5.556,Sardegna
39.104168,9.208334,2015-10-31,21.696278,4.4619765,19.860523,2.313529,38.078747,220.13884,8.053114,0.12849167,0.061447367,0.23064938,0.36805806,0.0071915532,0004-MS00200_TR06,11.112,Sardegna
39.020836,9.25,2015-10-31,21.736658,4.3361125,20.524837,2.3161547,38.073116,220.0714,8.053076,0.12974307,0.05950635,0.22352722,0.3692537,0.007248677,0004-MS00200_TR12,22.224,Sardegna
39.020836,9.5,2015-10-31,21.777094,4.346858,17.833162,2.3133636,38.0695,220.32587,8.051628,0.13006702,0.05983339,0.22186536,0.37498277,0.007279816,0018-MS00110_TR06,11.112,Sardegna
38.9375,9.5,2015-10-31,21.83254,4.348236,18.79026,2.3145602,38.076794,219.86537,8.051272,0.13034448,0.059655473,0.22076544,0.37480128,0.007287426,0018-MS00110_TR12,22.224,Sardegna
40.979168,9.625,2015-10-31,20.015442,5.1325617,20.240139,2.333375,38.15094,226.45996,8.070641,0.1591083,0.08766924,0.2993636,0.4510902,0.008100378,0129-MS00730_TR03,5.556,Sardegna
40.979168,9.666667,2015-10-31,20.02716,5.1260734,23.544197,2.3338244,38.150154,226.53957,8.070433,0.15952384,0.087575845,0.2996759,0.4525766,0.008214403,0129-MS00730_TR06,11.112,Sardegna
41.0625,9.791667,2015-10-31,19.860476,5.137416,22.193485,2.337509,38.15453,227.51736,8.072109,0.16380547,0.088040546,0.30711472,0.46585673,0.009016313,0129-MS00730_TR12,22.224,Sardegna
40.520836,8.25,2015-10-31,20.26031,4.464275,14.83823,2.339488,38.131252,229.07176,8.058317,0.14734091,0.069750674,0.26617563,0.45468953,0.008337675,0192-MS01200_TR03,5.556,Sardegna
40.479168,8.208334,2015-10-31,20.279198,4.3830986,15.555753,2.3418136,38.128155,228.83221,8.058967,0.14781155,0.06848434,0.26060885,0.45316753,0.008278428,0192-MS01200_TR06,11.112,Sardegna
40.4375,8.125,2015-10-31,20.402113,4.2192526,18.619085,2.3459172,38.13896,227.72646,8.059795,0.14750086,0.065627284,0.24786799,0.45586792,0.0079843635,0192-MS01200_TR12,22.224,Sardegna
39.854168,8.5,2015-10-31,20.625505,10.851015,7.5321894,2.330679,38.057247,231.72638,8.052405,0.09155236,0.16345774,0.6333704,0.21400738,0.0074570323,0222-MS01380_TR03,5.556,Sardegna
39.8125,8.458334,2015-10-31,20.639668,12.755045,8.141748,2.3275056,38.10616,230.75522,8.054168,0.075412534,0.19150351,0.74984837,0.1534214,0.007008975,0222-MS01380_TR06,11.112,Sardegna
39.770836,8.333334,2015-10-31,20.562265,4.94982,15.6610565,2.3333452,37.977024,229.72559,8.053138,0.13539931,0.075702526,0.28506064,0.38972637,0.0079783425,0222-MS01380_TR12,22.224,Sardegna
44.645836,12.375001,2015-10-31,18.318556,58.75963,12.956049,2.4503026,34.196552,228.21466,8.106528,1.0745287,1.200094,5.0921264,15.841553,0.16533415,1004,10.0,Emilia-Romagna
44.270836,12.541667,2015-10-31,18.443504,38.75606,12.598135,2.4481027,34.677353,235.22333,8.132472,1.3383659,0.84259903,3.3787017,10.2552805,0.07177997,1014,10.0,Emilia-Romagna
44.145836,12.666667,2015-10-31,18.721197,29.928017,13.879066,2.4747872,35.170166,234.77203,8.131519,1.2090161,0.6699682,2.524037,8.719967,0.046266932,1017,10.0,Emilia-Romagna
41.979168,15.666667,2015-10-31,20.309984,12.779849,18.42818,2.3718793,37.737637,226.16321,8.09937,0.33120707,0.28162727,0.75650465,2.0729477,0.0061350283,1CA02bis,5.556,Puglia
42.020836,15.708334,2015-10-31,20.30431,10.0033045,22.936232,2.372245,37.774223,226.61961,8.096626,0.34122464,0.21851623,0.58383733,2.0560284,0.0067768334,1CA03,11.112,Puglia
42.104168,15.791667,2015-10-31,19.8915,6.6672025,16.230505,2.3730783,38.00366,228.56306,8.097517,0.32672727,0.1381079,0.399503,1.8484046,0.0075717084,1CA04,22.224,Puglia
44.645836,12.541667,2015-10-31,18.81953,35.3916,15.471052,2.4665642,36.361862,227.58421,8.116246,0.67317146,0.71831906,2.4563081,7.9555626,0.07163352,2004,20.0,Emilia-Romagna
44.270836,12.666667,2015-10-31,18.62689,32.062664,12.674253,2.4588988,35.571056,234.82166,8.129052,1.0465535,0.6553243,2.6336312,8.409248,0.05694679,2014,20.0,Emilia-Romagna
44.229168,12.791667,2015-10-31,18.96381,23.587976,14.482047,2.4710095,36.346054,234.64238,8.123849,0.8574887,0.48703516,1.8065976,6.438888,0.037961006,2017,20.0,Emilia-Romagna
41.395836,16.25,2015-10-31,20.929535,11.629306,17.231688,2.3707626,37.962814,221.68706,8.104991,0.2949413,0.23299332,0.6399821,1.4373871,0.005330319,3FO02bis,5.556,Puglia
41.4375,16.25,2015-10-31,21.081312,12.282902,20.8514,2.37135,37.952747,221.56723,8.104468,0.29870325,0.2427695,0.6629969,1.3977764,0.0052301353,3FO03,11.112,Puglia
41.520836,16.333334,2015-10-31,20.985332,8.860454,23.01723,2.3723686,37.90579,222.70856,8.097377,0.32162663,0.18130967,0.47932836,1.6207584,0.005743134,3FO04,22.224,Puglia
41.145836,16.958334,2015-10-31,20.73227,7.342995,23.56177,2.371259,37.92767,225.40765,8.090284,0.3128278,0.15055846,0.4050392,1.7696213,0.0068144137,4BA02bis,5.556,Puglia
41.1875,17.0,2015-10-31,20.479773,7.21338,17.119078,2.3706067,37.95992,226.38574,8.09276,0.30600825,0.14558385,0.4072778,1.724605,0.0069893436,4BA03,11.112,Puglia
41.270836,17.041668,2015-10-31,19.986357,6.500238,16.39343,2.3702164,38.12797,228.64407,8.09715,0.2686247,0.12504242,0.3941154,1.4522797,0.006798463,4BA04,22.224,Puglia
44.645836,12.333334,2015-10-31,18.083523,61.587646,11.518772,2.445397,33.410793,228.94182,8.109887,1.2190764,1.3541143,5.790633,17.397474,0.18296589,604,6.0,Emilia-Romagna
44.229168,12.458334,2015-10-31,18.186954,38.896683,8.485917,2.442265,34.417473,235.0827,8.137526,1.4964031,0.9823414,3.7457805,10.381686,0.06684362,614,6.0,Emilia-Romagna
44.104168,12.625001,2015-10-31,18.385479,30.36407,10.460152,2.4717934,35.05134,234.25777,8.136882,1.2481253,0.73684675,2.73286,8.821467,0.042452604,617,6.0,Emilia-Romagna
40.6875,18.041668,2015-10-31,20.999622,6.9392633,22.900822,2.3833246,37.993534,227.03133,8.085773,0.2929336,0.13730556,0.36663538,1.5919782,0.0071424763,6CB02bis,5.556,Puglia
40.729168,18.083334,2015-10-31,20.74425,6.9679637,19.89557,2.3826897,38.00352,227.68535,8.089136,0.28882354,0.13714187,0.37837934,1.5733073,0.0069749774,6CB03,11.112,Puglia
40.8125,18.125,2015-10-31,20.427137,6.813082,15.462314,2.3797154,38.029816,228.15321,8.09398,0.27373275,0.12868917,0.391446,1.5097018,0.0063232207,6CB04,22.224,Puglia
40.229168,17.833334,2015-10-31,22.447515,6.6314178,22.22034,2.3602874,38.237034,216.3852,8.076799,0.21461071,0.10996756,0.30586123,0.8380508,0.0072330306,8PC02bis,5.556,Puglia
40.1875,17.791668,2015-10-31,22.397793,6.5495067,24.40725,2.3609695,38.20064,216.91167,8.076825,0.22113708,0.10893576,0.30229083,0.89482164,0.0071265534,8PC03,11.112,Puglia
40.104168,17.708334,2015-10-31,22.452991,6.3400164,28.271921,2.3643825,38.25686,217.04451,8.075919,0.2215653,0.10369087,0.29134628,0.9040538,0.0068606944,8PC04,22.224,Puglia
40.4375,17.166668,2015-10-31,22.769592,6.29621,31.28432,2.3728569,38.445133,217.49345,8.072498,0.19405004,0.10767353,0.27845728,0.5269031,0.007586166,9PN02bis,5.556,Puglia
